date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:59:50	149848/149848	---M--	200	added ('OK')	image/png	etag:428f5f5b41ed554a53a9fe0cabe1ddd63b3d1047	https://d33wubrfki0l68.cloudfront.net/f620f12b26ed4a9c26280fb0c45aebfaaa2b7500/1d70a/images/press/media-kit.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/f620f12b26ed4a9c26280fb0c45aebfaaa2b7500/1d70a/images/press/media-kit.png	(from https://Skillds.com/press)
09:59:51	37061/37061	---M-Z	200	added ('OK')	text/html	etag:%221224cd17d379a1ba92ecb4f408478a77-ssl-df%22	https://Skillds.com/terms-of-use/v1.0.1	C:/My%20Web%20Sites/yputube/Skillds.com/terms-of-use/v1.0.html	(from https://Skillds.com/terms-of-use)
09:59:53	47360/47360	---M-Z	200	added ('OK')	text/html	etag:%22d50eb858ac702286f797df1ce5193aa0-ssl-df%22	https://Skillds.com/archive/dpa/dpa-v1.0	C:/My%20Web%20Sites/yputube/Skillds.com/archive/dpa/dpa-v1.html	(from https://Skillds.com/dpa)
09:59:53	12549/12549	---M--	200	added ('OK')	image/png	etag:67d41c67cc2236fcdce373fd14b4cfa6486193ae	https://d33wubrfki0l68.cloudfront.net/453757321ad51c6848871658cf93125c043adf95/ab5f8/images/erdf.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/453757321ad51c6848871658cf93125c043adf95/ab5f8/images/erdf.png	(from https://Skillds.com/erdf)
09:59:54	153831/153831	---MCZ	200	added ('OK')	application/pdf	etag:%22e5b8ea0bc166b8105ba3cd62da77b7a1-ssl-df%22	https://Skillds.com/files/legal/2020-02-26-Skillds-DPA-version-1.0.1.pdf	C:/My%20Web%20Sites/yputube/Skillds.com/files/legal/2020-02-26-Skillds-DPA-version-1.0.1.pdf	(from https://Skillds.com/dpa)
09:59:54	80/80	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Aug%202020%2004:29:54%20GMT	https://d33wubrfki0l68.cloudfront.net/robots.txt		(from https://d33wubrfki0l68.cloudfront.net/css/40e85f98a6bb117ebc3f5db5c0609ad10574594c/styles/style.css)
10:00:25	1232203/1232203	---M--	200	added ('OK')	image/png	etag:6f97ccbd93b09eb2f58a30705d874df1e1000f97	https://d33wubrfki0l68.cloudfront.net/fb34702ff2c30bc9fc46222cd7ffcf975fdb2e0d/dbfb7/uploads/small-image-w800-empoyee-faq.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/fb34702ff2c30bc9fc46222cd7ffcf975fdb2e0d/dbfb7/uploads/small-image-w800-empoyee-faq.png	(from https://Skillds.com/blog/running-remote-offsites-and-onboardings)
10:00:25	1414234/1414234	---M--	200	added ('OK')	image/png	etag:0df0c7bb56140daa9a135c55ed628c25b002f195	https://d33wubrfki0l68.cloudfront.net/08b698add86ad8a904e104d262b480626f545f0b/1e598/uploads/small-image-w800-remote-workers.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/08b698add86ad8a904e104d262b480626f545f0b/1e598/uploads/small-image-w800-remote-workers.png	(from https://Skillds.com/blog/running-remote-offsites-and-onboardings)
10:00:41	3326468/3326468	---M--	200	added ('OK')	image/jpeg	etag:91ee4e0e364497037e8ea586b0bd9aae6f818be3	https://d33wubrfki0l68.cloudfront.net/716a8a616d7ff4b13a5c82bdaca11dfff6821193/b0b49/uploads/square.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/716a8a616d7ff4b13a5c82bdaca11dfff6821193/b0b49/uploads/square.jpg	(from https://Skillds.com/blog/running-remote-offsites-and-onboardings)
10:00:59	1840898/1840898	---M--	200	added ('OK')	image/jpeg	etag:81d133ea58d1f11f0cb3041146268ac604828972	https://d33wubrfki0l68.cloudfront.net/86357c242ba1571a44be3213ee48f361a8edc4fe/254cd/uploads/hs_bulletins.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/86357c242ba1571a44be3213ee48f361a8edc4fe/254cd/uploads/hs_bulletins.jpg	(from https://Skillds.com/blog/all-hands-team-bulletins)
10:01:02	2680859/2680859	---M--	200	added ('OK')	image/jpeg	etag:0a3bda20fdfcc461c0e9f992fd9571165090373d	https://d33wubrfki0l68.cloudfront.net/d6af72b7ad47ae91c2424d7e99a565c934f5e96c/d2e25/uploads/headersmall_remoteoffside.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/d6af72b7ad47ae91c2424d7e99a565c934f5e96c/d2e25/uploads/headersmall_remoteoffside.jpg	(from https://Skillds.com/blog/running-remote-offsites-and-onboardings)
10:01:12	1991762/1991762	---M--	200	added ('OK')	video/mp4	etag:%22d4e83f3d16a271d83eecb5e185f40059-ssl%22	https://Skillds.com/uploads/bulletin_slides.mp4	C:/My%20Web%20Sites/yputube/Skillds.com/uploads/bulletin_slides.mp4	(from https://Skillds.com/blog/all-hands-team-bulletins)
10:01:13	455286/455286	---M--	200	added ('OK')	image/jpeg	etag:1da731a6300bced180fa66e0b38093e8a2109710	https://d33wubrfki0l68.cloudfront.net/e0476a40f518dd12bd46c9da296d6eb3aeea2a60/b8462/uploads/small-image-w800-1.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/e0476a40f518dd12bd46c9da296d6eb3aeea2a60/b8462/uploads/small-image-w800-1.jpg	(from https://Skillds.com/blog/all-hands-team-bulletins)
10:01:17	228842/228842	---M--	200	added ('OK')	image/jpeg	etag:6c63b2d797075c14a6d190c52ba7184620c5ab13	https://d33wubrfki0l68.cloudfront.net/124c0f6bdceddd9cf18e43ded7ab77fcf8447d37/3ccba/uploads/bulletins_post_small4.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/124c0f6bdceddd9cf18e43ded7ab77fcf8447d37/3ccba/uploads/bulletins_post_small4.jpg	(from https://Skillds.com/blog/all-hands-team-bulletins)
10:01:18	899000/899000	---M--	200	added ('OK')	video/mp4	etag:%228631249969ebf27e3887a0efd670230b-ssl%22	https://Skillds.com/uploads/commenting_bulletin.mp4	C:/My%20Web%20Sites/yputube/Skillds.com/uploads/commenting_bulletin.mp4	(from https://Skillds.com/blog/all-hands-team-bulletins)
10:01:19	76573/76573	---M--	200	added ('OK')	image/png	etag:d57a00b64747587d9d87f484eccc6606b5e31050	https://d33wubrfki0l68.cloudfront.net/cd9c7fc073f7077105acfac976200a6c9cda3709/2357f/uploads/jeremy_header_small.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/cd9c7fc073f7077105acfac976200a6c9cda3709/2357f/uploads/jeremy_header_small.png	(from https://Skillds.com/blog/from-counter-strike-to-keyboard-shortcuts)
10:01:20	14770/14770	---M--	200	added ('OK')	image/jpeg	etag:7b954c373a01d3f6e402e91c878fa2ec9ee99f85	https://d33wubrfki0l68.cloudfront.net/dfbed3191c28db147f5c523eb65143a9164a36e4/5823e/uploads/jeremy.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/dfbed3191c28db147f5c523eb65143a9164a36e4/5823e/uploads/jeremy.jpg	(from https://Skillds.com/blog/from-counter-strike-to-keyboard-shortcuts)
10:01:23	187421/187421	---M--	200	added ('OK')	image/jpeg	etag:8e06bdeae557138f2649c1e65f8b921ebe3890bd	https://d33wubrfki0l68.cloudfront.net/3de15a0658be86e92c5c46525ea7561695929c5c/c7972/uploads/jeremy_post_1.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3de15a0658be86e92c5c46525ea7561695929c5c/c7972/uploads/jeremy_post_1.jpg	(from https://Skillds.com/blog/from-counter-strike-to-keyboard-shortcuts)
10:01:23	72558/72558	---M--	200	added ('OK')	image/jpeg	etag:8302a53006a6707d685f98dd28e47bc9c6a13822	https://d33wubrfki0l68.cloudfront.net/448ff3e69d8271bdb72f70fffcc284a4ade996b7/af295/uploads/jeremy_post_2.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/448ff3e69d8271bdb72f70fffcc284a4ade996b7/af295/uploads/jeremy_post_2.jpg	(from https://Skillds.com/blog/from-counter-strike-to-keyboard-shortcuts)
10:01:24	30883/30883	---M--	200	added ('OK')	image/png	etag:8933b2b4eb67f4d2c79817b52e233d5a6486a43d	https://d33wubrfki0l68.cloudfront.net/c66b98d539905f00d6a90235780815504742fed6/76188/uploads/jeremy_post_8.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/c66b98d539905f00d6a90235780815504742fed6/76188/uploads/jeremy_post_8.png	(from https://Skillds.com/blog/from-counter-strike-to-keyboard-shortcuts)
10:01:25	125672/125672	---M--	200	added ('OK')	image/jpeg	etag:3012e4eea1f4bf2ba812eb66c1d7e6815d0c73c5	https://d33wubrfki0l68.cloudfront.net/5c5dacc980c80d43b1ad7500e870266f673b2224/a8540/uploads/jeremy_post_5.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/5c5dacc980c80d43b1ad7500e870266f673b2224/a8540/uploads/jeremy_post_5.jpg	(from https://Skillds.com/blog/from-counter-strike-to-keyboard-shortcuts)
10:01:27	82801/82801	---M--	200	added ('OK')	image/jpeg	etag:96401eb27be1273d3d612ca70c667f839f9a4b61	https://d33wubrfki0l68.cloudfront.net/3840bc9357edc1e668d3a0ebdaca44b31c4ffa33/d2977/uploads/header_small_ramsaxel.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3840bc9357edc1e668d3a0ebdaca44b31c4ffa33/d2977/uploads/header_small_ramsaxel.jpg	(from https://Skillds.com/blog/why-we-redesigned-Skillds-before-we-launched)
10:01:27	63153/63153	---M--	200	added ('OK')	image/jpeg	etag:4a1da845586b39576abe5f61fdb3b3de6dec90f8	https://d33wubrfki0l68.cloudfront.net/d07f471e45a2e6319443b8cae31d3dc1983a526a/805b2/uploads/axel.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/d07f471e45a2e6319443b8cae31d3dc1983a526a/805b2/uploads/axel.jpg	(from https://Skillds.com/blog/why-we-redesigned-Skillds-before-we-launched)
10:01:31	4060320/4060320	---M--	200	added ('OK')	image/png	etag:3f4a69fe3d73cdaf807963ab6e09b10f971f60a2	https://d33wubrfki0l68.cloudfront.net/eae445228fe158b3a3b5fa55d77132e00dd6503e/efc6d/uploads/thom-cummings.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/eae445228fe158b3a3b5fa55d77132e00dd6503e/efc6d/uploads/thom-cummings.png	(from https://Skillds.com/blog/all-hands-team-bulletins)
10:01:32	382247/382247	---M--	200	added ('OK')	image/png	etag:dd531b2255e1fecb62f60494351473e04d6c7835	https://d33wubrfki0l68.cloudfront.net/ed0746ad4ed47480accf35e8c6aab03bf9dc444b/a4140/uploads/image-1200-valuation.png	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/ed0746ad4ed47480accf35e8c6aab03bf9dc444b/a4140/uploads/image-1200-valuation.png	(from https://Skillds.com/blog/why-we-redesigned-Skillds-before-we-launched)
10:01:32	275910/275910	---M--	200	added ('OK')	image/jpeg	etag:5b5ac4b56dfabf2bbae1025fb848c479ee4c7cc4	https://d33wubrfki0l68.cloudfront.net/d99375baaa2b652bf633d0f30a58e8e4f8d7344e/cf2ed/uploads/image-800-inline-editor.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/d99375baaa2b652bf633d0f30a58e8e4f8d7344e/cf2ed/uploads/image-800-inline-editor.jpg	(from https://Skillds.com/blog/why-we-redesigned-Skillds-before-we-launched)
10:01:34	26993/26993	---M--	200	added ('OK')	image/jpeg	etag:0628a93dd7d7b6ba5458d694e22dbe1310587798	https://d33wubrfki0l68.cloudfront.net/ef8b1bac9e859eb5191d38b4628c2fef6f734cd9/d89a2/uploads/kevin.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/ef8b1bac9e859eb5191d38b4628c2fef6f734cd9/d89a2/uploads/kevin.jpg	(from https://Skillds.com/blog/why-you-should-develop-features-people-dont-ask-for)
10:01:35	99462/99462	---M--	200	added ('OK')	image/jpeg	etag:2bf6e12ca6a78559136c1b6df16ce1db6a88203a	https://d33wubrfki0l68.cloudfront.net/36cfa7de349e2d33afa0c3f45abd2f8a4d3d13fb/49e9c/uploads/kevinspost_headersmall.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/36cfa7de349e2d33afa0c3f45abd2f8a4d3d13fb/49e9c/uploads/kevinspost_headersmall.jpg	(from https://Skillds.com/blog/why-you-should-develop-features-people-dont-ask-for)
10:01:41	354892/354892	---M--	200	added ('OK')	image/jpeg	etag:9214e7088b22e3197b413b82469086b4ee30626d	https://d33wubrfki0l68.cloudfront.net/7d04260e1e8bd6f06d220e1b5690f51928439bd6/283a0/uploads/kevinspost_si1.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/7d04260e1e8bd6f06d220e1b5690f51928439bd6/283a0/uploads/kevinspost_si1.jpg	(from https://Skillds.com/blog/why-you-should-develop-features-people-dont-ask-for)
10:01:41	277630/277630	---M--	200	added ('OK')	image/jpeg	etag:c7f847ec46991fef7b49224399a4b3c788fcfabb	https://d33wubrfki0l68.cloudfront.net/79aacf46f3b48524aa929b63d430065ec0f309c8/30bde/uploads/kevinspost_si3.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/79aacf46f3b48524aa929b63d430065ec0f309c8/30bde/uploads/kevinspost_si3.jpg	(from https://Skillds.com/blog/why-you-should-develop-features-people-dont-ask-for)
10:01:47	868743/868743	---M--	200	added ('OK')	image/jpeg	etag:91bb72f7853f45e059e5cbfab7452acd9097fcde	https://d33wubrfki0l68.cloudfront.net/3eb40c6908e5030776a9a13c54e08ecb37c3425b/0db0f/uploads/1200-Skillds-nao.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3eb40c6908e5030776a9a13c54e08ecb37c3425b/0db0f/uploads/1200-Skillds-nao.jpg	(from https://Skillds.com/blog/why-we-redesigned-Skillds-before-we-launched)
10:01:50	231898/231898	---M--	200	added ('OK')	image/jpeg	etag:1e89d9b70530bb4d015789af2c523ac9503126e7	https://d33wubrfki0l68.cloudfront.net/f98cf73a1206e0c2a172c224639f9ce359b1f15a/347b7/uploads/bubble-bath.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/f98cf73a1206e0c2a172c224639f9ce359b1f15a/347b7/uploads/bubble-bath.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:01:54	183314/183314	---M--	200	added ('OK')	image/jpeg	etag:a2db99807469482e74870b9c5e0d703da59426ed	https://d33wubrfki0l68.cloudfront.net/f30396eea8a5dc49c3483b835e58568acf649233/3b640/uploads/notion-feature.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/f30396eea8a5dc49c3483b835e58568acf649233/3b640/uploads/notion-feature.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:01:54	1686458/1686458	---M--	200	added ('OK')	image/jpeg	etag:cf118e692b9ad2592797d0371424b94c1d671ea1	https://d33wubrfki0l68.cloudfront.net/b4afd9c351077a6e63dfb59dc96fa8fbde7893af/6963c/uploads/bi_bulletins.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/b4afd9c351077a6e63dfb59dc96fa8fbde7893af/6963c/uploads/bi_bulletins.jpg	(from https://Skillds.com/blog/all-hands-team-bulletins)
10:01:58	790482/790482	---M--	200	added ('OK')	image/jpeg	etag:0369389ab9d4b4420f5d47e23b32cd4c23981daa	https://d33wubrfki0l68.cloudfront.net/cffc1f538b69fb607f7bfa9c7b87d86fd787a53f/b352b/uploads/header-big-w1920-1.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/cffc1f538b69fb607f7bfa9c7b87d86fd787a53f/b352b/uploads/header-big-w1920-1.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:02:04	1011071/1011071	---M--	200	added ('OK')	image/jpeg	etag:90a8c12e361feac01ab4ae7bdd8785365bbdf4bd	https://d33wubrfki0l68.cloudfront.net/3af20ee4b8d8db92d19057a56cd7aa9e9d97bef9/e456e/uploads/fabriciom.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3af20ee4b8d8db92d19057a56cd7aa9e9d97bef9/e456e/uploads/fabriciom.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:02:05	211625/211625	---M--	200	added ('OK')	image/jpeg	etag:1c69d6579953b154b606f112dcf85df5a710a1d2	https://d33wubrfki0l68.cloudfront.net/3194c5184d21116a362db6e98722c2f2c951ec6a/48933/uploads/si_designingintheopen.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3194c5184d21116a362db6e98722c2f2c951ec6a/48933/uploads/si_designingintheopen.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:02:10	235542/235542	---M--	200	added ('OK')	image/jpeg	etag:f5a2224e9421bae7c78f4c90aaf4ae6b37b032fa	https://d33wubrfki0l68.cloudfront.net/3824f2150ebf372738b78154783a702a0db18d42/c4592/uploads/poll.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3824f2150ebf372738b78154783a702a0db18d42/c4592/uploads/poll.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:02:14	356552/356552	---M--	200	added ('OK')	image/jpeg	etag:b42221bb7d7734b637d2561747b97b6b2c6a7ab3	https://d33wubrfki0l68.cloudfront.net/3dde59f8f04db75976c72353d19fa0596d88e78a/8a505/uploads/si4_designingintheopen.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3dde59f8f04db75976c72353d19fa0596d88e78a/8a505/uploads/si4_designingintheopen.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:02:15	153729/153729	---M--	200	added ('OK')	image/jpeg	etag:a58aea32caab2d55caa97bcd5666b24e4fd7bacd	https://d33wubrfki0l68.cloudfront.net/f775cfa296688a4a38c2928de1e8c4e70dbc0191/02c1e/uploads/tee_header_small.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/f775cfa296688a4a38c2928de1e8c4e70dbc0191/02c1e/uploads/tee_header_small.jpg	(from https://Skillds.com/blog/designing-presentation-templates)
10:02:23	1804636/1804636	---M--	200	added ('OK')	video/mp4	etag:%22cb2f0dd9a7029f591f16f35e86f59dee-ssl%22	https://Skillds.com/uploads/fab-deck-slider.mp4	C:/My%20Web%20Sites/yputube/Skillds.com/uploads/fab-deck-slider.mp4	(from https://Skillds.com/blog/collaborative-design-process)
10:02:23	394918/394918	---M--	200	added ('OK')	image/jpeg	etag:e26173dd7794518e72f45d8c8e0565c031e05911	https://d33wubrfki0l68.cloudfront.net/7f7f58ef58036f0240f125532208dc386a33651f/cf5c3/uploads/tee_post_big_1.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/7f7f58ef58036f0240f125532208dc386a33651f/cf5c3/uploads/tee_post_big_1.jpg	(from https://Skillds.com/blog/designing-presentation-templates)
10:02:24	180920/180920	---M--	200	added ('OK')	image/jpeg	etag:a4f0539461c205a368c3822bf6d573fa2a8f9aa2	https://d33wubrfki0l68.cloudfront.net/3c1e7c7f422a4d34c08dc34eaa5ead7383abaf83/2be13/uploads/tee_post_stylebuilder.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/3c1e7c7f422a4d34c08dc34eaa5ead7383abaf83/2be13/uploads/tee_post_stylebuilder.jpg	(from https://Skillds.com/blog/designing-presentation-templates)
10:02:27	617968/617968	---M--	200	added ('OK')	image/jpeg	etag:cde37f21c1d2333d820c1e9428b5537b823a6eb9	https://d33wubrfki0l68.cloudfront.net/6aa68eebfa113ee7ec5a3b7c49c4a19dfcf7a7ba/846e9/uploads/tee_post_books.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/6aa68eebfa113ee7ec5a3b7c49c4a19dfcf7a7ba/846e9/uploads/tee_post_books.jpg	(from https://Skillds.com/blog/designing-presentation-templates)
10:02:27	181780/181780	---M--	200	added ('OK')	image/jpeg	etag:798e1e3b07d5aa8299d389a37833053280dd4be5	https://d33wubrfki0l68.cloudfront.net/6fe1742caa065b6d62a9460b63d50605810ce38e/12efe/uploads/tee_post_slack.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/6fe1742caa065b6d62a9460b63d50605810ce38e/12efe/uploads/tee_post_slack.jpg	(from https://Skillds.com/blog/designing-presentation-templates)
10:02:27	1791492/1791492	---M--	200	added ('OK')	image/jpeg	etag:149bb1bd25d218fdbb38f5f2e215fc5208f6b7eb	https://d33wubrfki0l68.cloudfront.net/e9b6bf88377065f72ef698b0bb242b5a5c236b8c/9d3d6/uploads/design-review-2x.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/e9b6bf88377065f72ef698b0bb242b5a5c236b8c/9d3d6/uploads/design-review-2x.jpg	(from https://Skillds.com/blog/collaborative-design-process)
10:02:28	126755/126755	---M--	200	added ('OK')	image/jpeg	etag:3e2af3594b529ef4125c7ee0bd44bc2dfb176060	https://d33wubrfki0l68.cloudfront.net/269cd093962036ab2741514501999542071689db/493c2/uploads/kate-face.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/269cd093962036ab2741514501999542071689db/493c2/uploads/kate-face.jpg	(from https://Skillds.com/blog/Skillds-product-redesign-collaboration-features)
10:02:29	131364/131364	---M--	200	added ('OK')	image/jpeg	etag:50513c2fa2b1889c795400a7c0cf789fb2ca08cd	https://d33wubrfki0l68.cloudfront.net/0b483468f68d583746772d7e2024a9948041b1e7/25b6a/uploads/tee_post_comments.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/0b483468f68d583746772d7e2024a9948041b1e7/25b6a/uploads/tee_post_comments.jpg	(from https://Skillds.com/blog/designing-presentation-templates)
10:02:29	123486/123486	---M--	200	added ('OK')	image/jpeg	etag:e2bfcd6d209d8a9b6c3fac952353ba56b17df37f	https://d33wubrfki0l68.cloudfront.net/6abd13dc44638fdee62441f9608c9c6bfdc139f1/74eaf/uploads/bigimage_ramsrefresh.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/6abd13dc44638fdee62441f9608c9c6bfdc139f1/74eaf/uploads/bigimage_ramsrefresh.jpg	(from https://Skillds.com/blog/Skillds-product-redesign-collaboration-features)
10:02:29	59995/59995	---M--	200	added ('OK')	image/jpeg	etag:45da77bfdeac264f028e4c0ad2e56fec9b1838b5	https://d33wubrfki0l68.cloudfront.net/ebadb3a3ca489d5494498f4bca7f33b64dc8bfea/c072c/uploads/inlineeditor_ramsrefresh.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/ebadb3a3ca489d5494498f4bca7f33b64dc8bfea/c072c/uploads/inlineeditor_ramsrefresh.jpg	(from https://Skillds.com/blog/Skillds-product-redesign-collaboration-features)
10:02:30	42813/42813	---M--	200	added ('OK')	image/jpeg	etag:4588d39f0bd628c44cbd13413a6d9e607f770052	https://d33wubrfki0l68.cloudfront.net/a06e88dac19fa0ac06a1b10f72051ab4b4d0c389/f7fed/uploads/implementartion.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/a06e88dac19fa0ac06a1b10f72051ab4b4d0c389/f7fed/uploads/implementartion.jpg	(from https://Skillds.com/blog/Skillds-product-redesign-collaboration-features)
10:02:32	222803/222803	---M--	200	added ('OK')	image/jpeg	etag:ef3aa8fb7b5daf8ad06ac1c42402ea23c6afa653	https://d33wubrfki0l68.cloudfront.net/c5b021b5f2916e3407e560bdeeaa74d0d69242a8/42578/uploads/reactions_ramsrefresh.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/c5b021b5f2916e3407e560bdeeaa74d0d69242a8/42578/uploads/reactions_ramsrefresh.jpg	(from https://Skillds.com/blog/Skillds-product-redesign-collaboration-features)
10:02:33	956694/956694	---M--	200	added ('OK')	image/jpeg	etag:7a9814b07770e682012611c95801364646de94e0	https://d33wubrfki0l68.cloudfront.net/9d092229baa523d7f26125304d86dde2d2de3d7f/fbd2e/uploads/comparison-minimal-w1200-.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/9d092229baa523d7f26125304d86dde2d2de3d7f/fbd2e/uploads/comparison-minimal-w1200-.jpg	(from https://Skillds.com/blog/designing-presentation-templates)
10:02:33	208281/208281	---M--	200	added ('OK')	image/jpeg	etag:bfbc9d2e75aad374339a2a3aa05ef27df42da754	https://d33wubrfki0l68.cloudfront.net/c2757b72c3f594a3336fe3bcab1f831fa223b008/4e59c/uploads/multislide-photoshop.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/c2757b72c3f594a3336fe3bcab1f831fa223b008/4e59c/uploads/multislide-photoshop.jpg	(from https://Skillds.com/blog/product-updates-q2-2020)
10:02:33	325684/325684	---M--	200	added ('OK')	image/jpeg	etag:e9b80e30838ef4e0471cd6eacdc5e5bcbb741153	https://d33wubrfki0l68.cloudfront.net/452a701bbf305f8af66e8773061ea2633063024e/306a0/uploads/header-small-w1200-.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/452a701bbf305f8af66e8773061ea2633063024e/306a0/uploads/header-small-w1200-.jpg	(from https://Skillds.com/blog/product-updates-q2-2020)
10:02:34	99427/99427	---M--	200	added ('OK')	image/jpeg	etag:93d95bc25e3ebf8277323ff54071c85800f9a94a	https://d33wubrfki0l68.cloudfront.net/201b1d38f4df20a1665c12a69f6140268600e382/45f26/uploads/guest-workspace.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/201b1d38f4df20a1665c12a69f6140268600e382/45f26/uploads/guest-workspace.jpg	(from https://Skillds.com/blog/product-updates-q2-2020)
10:02:35	10110/10110	---M--	200	added ('OK')	image/jpeg	etag:6fa516b3ecf20bdfb1190f54b043671d59263fe3	https://d33wubrfki0l68.cloudfront.net/a28456a75082ce51f104ecae1d17b48fe398a3c9/3c314/uploads/0.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/a28456a75082ce51f104ecae1d17b48fe398a3c9/3c314/uploads/0.jpg	(from https://Skillds.com/blog/how-supercast-raised-2m-using-Skillds)
10:02:37	33514/33514	---M--	200	added ('OK')	image/jpeg	etag:8c1b0fbdb8bda8f4aeb2393084db93af8852027b	https://d33wubrfki0l68.cloudfront.net/c57e9f31c499e32f43c65d05af805d12f452bc77/ebf77/uploads/aidan.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/c57e9f31c499e32f43c65d05af805d12f452bc77/ebf77/uploads/aidan.jpg	(from https://Skillds.com/blog/how-supercast-raised-2m-using-Skillds)
10:02:41	182252/182252	---M--	200	added ('OK')	image/jpeg	etag:747e7506a9d2150eb360f75ba9e77c7e4fff97aa	https://d33wubrfki0l68.cloudfront.net/948032f703608c3ddf2b7aba778907354ec7b2fe/14e88/uploads/remote_header_small.jpg	C:/My%20Web%20Sites/yputube/d33wubrfki0l68.cloudfront.net/948032f703608c3ddf2b7aba778907354ec7b2fe/14e88/uploads/remote_header_small.jpg	(from https://Skillds.com/blog/communicating-collaborating-through-change)
